standardized_symbol,exchange,_in_t1,_in_t2,_in_t3,_in_t4,_in_t5,_in_t6,_in_t7,_in_t8,_in_t9,confidence_score,lot,halt_reason,sic_code,status,primary_listing,currency,share_class_figi,share_class_shares_outstanding,locale,market_capital_1,margin_requirement_short,sector,name,scalerevenue,earnings_announcement,location,shares_outstanding,figi,type,isin,country,sic_industry,composite_symbol,margin_requirement_long,homepage_url,weighted_shares_outstanding,industry,symbol,scalemarketcap,description,shortable,tradable,short_sale_restricted,composite_figi,sic_description,etf,fama_industry,easy_to_borrow,marginable,maintenance_margin_requirement,branding,cusips,market_capital_2,fama_sector,sic_sector,cik,na_symbol,na_name,na_status,na_lot,na_etf,ny_symbol,ny_status,ny_short_sale_restricted,ny_halt_reason,it_symbol,it_type,it_name,it_currency,it_composite_symbol,it_figi,it_composite_figi,it_share_class_figi,it_primary_listing,ed_symbol,ed_type,ed_name,ed_country,ed_currency,ed_isin,pl_symbol,pl_type,pl_name,pl_locale,pl_status,pl_currency,pl_composite_figi,pl_share_class_figi,pl_share_class_shares_outstanding,pl_cik,pl_sic_code,pl_sic_description,pl_location,pl_market_capital_2,pl_description,pl_homepage_url,pl_branding,pl_weighted_shares_outstanding,sh_symbol,sh_type,sh_name,sh_currency,sh_location,sh_cusips,sh_sic_code,sh_sic_sector,sh_sic_industry,sh_fama_sector,sh_fama_industry,sh_sector,sh_industry,sh_scalemarketcap,sh_scalerevenue,sh_cik,sh_homepage_url,fp_symbol,fp_type,fp_name,fp_market_capital_1,fp_earnings_announcement,fp_shares_outstanding,av_symbol,av_name,av_status,al_symbol,al_name,al_status,al_tradable,al_marginable,al_maintenance_margin_requirement,al_margin_requirement_long,al_margin_requirement_short,al_shortable,al_easy_to_borrow
FDMMX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,1687379575.0,,,Fidelity Massachuseets Municipal Income Fund,,,,151334491.0,,FND,,,,,,,,,FDMMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDMMX,FND,Fidelity Massachuseets Municipal Income Fund,1687379575.0,,151334491.0,,,,,,,,,,,,,
FDMXX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,Fidelity Massachusetts Tax Free Money Market,,,,0.0,,ETF,,,,,,,,,FDMXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDMXX,ETF,Fidelity Massachusetts Tax Free Money Market,0.0,,0.0,,,,,,,,,,,,,
FDRXX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,Fidelity Cash Reserves,,,,0.0,,ETF,,,,,,,,,FDRXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDRXX,ETF,Fidelity Cash Reserves,0.0,,0.0,,,,,,,,,,,,,
FDSCX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,5105629036.0,,,Fidelity Stock Selector Small Cap Fund,,,,128767441.0,,FND,,,,,,,,,FDSCX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDSCX,FND,Fidelity Stock Selector Small Cap Fund,5105629036.0,,128767441.0,,,,,,,,,,,,,
FDSSX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,7541534195.0,,,Fidelity Stock Selector All Cap Fund,,,,86435922.0,,FND,,,,,,,,,FDSSX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDSSX,FND,Fidelity Stock Selector All Cap Fund,7541534195.0,,86435922.0,,,,,,,,,,,,,
FDSVX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,6534363832.0,,,Fidelity Growth Discovery Fund,,,,97353454.0,,FND,,,,,,,,,FDSVX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDSVX,FND,Fidelity Growth Discovery Fund,6534363832.0,,97353454.0,,,,,,,,,,,,,
FDTRX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,28308898904.0,,,Franklin DynaTech Fund,,,,133255973.0,,FND,,,,,,,,,FDTRX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDTRX,FND,Franklin DynaTech Fund,28308898904.0,,133255973.0,,,,,,,,,,,,,
FDUSG,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,inactive,,,,,,,100.0,,Fidus Investment Corporation 5.375% Notes Due 2024,,,,,,,,,,,100.0,,,,FDUSG,,,False,False,,,,,,False,False,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDUSG,Fidus Investment Corporation 5.375% Notes Due 2024,inactive,False,False,100.0,100.0,100.0,False,False
FDUSL,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,inactive,,,,,,,100.0,,Fidus Investment Corporation 5.875% Notes due 2023,,,,,,,,,,,100.0,,,,FDUSL,,,False,False,,,,,,False,False,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDUSL,Fidus Investment Corporation 5.875% Notes due 2023,inactive,False,False,100.0,100.0,100.0,False,False
FDUSZ,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,inactive,,,,,,,100.0,,Fidus Investment Corporation 6% Notes due 2024,,,,,,,,,,,100.0,,,,FDUSZ,,,False,False,,,,,,False,False,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDUSZ,Fidus Investment Corporation 6% Notes due 2024,inactive,False,False,100.0,100.0,100.0,False,False
FDVAX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,1521377239.0,,,Fidelity Advisor Diversified International Fund Class A,,,,51450025.0,,ETF,,,,,,,,,FDVAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDVAX,ETF,Fidelity Advisor Diversified International Fund Class A,1521377239.0,,51450025.0,,,,,,,,,,,,,
FDVIX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,1521428099.0,,,Fidelity Advisor Diversified International Fund,,,,50179027.0,,FND,,,,,,,,,FDVIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDVIX,FND,Fidelity Advisor Diversified International Fund,1521428099.0,,50179027.0,,,,,,,,,,,,,
FDVLX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,8146017923.0,,,Fidelity Value Fund,,,,564128665.0,,FND,,,,,,,,,FDVLX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDVLX,FND,Fidelity Value Fund,8146017923.0,,564128665.0,,,,,,,,,,,,,
FEACU,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,inactive,,,,,,,100.0,,"Flying Eagle Acquisition Corp. Units, each consisting of one share of Class A common stock and one-f",,,,,,,,,,,100.0,,,,FEAC.U,,,False,False,,,,,,False,False,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEAC.U,"Flying Eagle Acquisition Corp. Units, each consisting of one share of Class A common stock and one-f",inactive,False,False,100.0,100.0,100.0,False,False
FEATX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,505188422.0,,,Fidelity Advisor Emerging Asia Fund - Class M,,,,8998725.0,,ETF,,,,,,,,,FEATX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEATX,ETF,Fidelity Advisor Emerging Asia Fund - Class M,505188422.0,,8998725.0,,,,,,,,,,,,,
FEBIX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,1953281018.0,,,First Eagle Global Income Builder I,,,,130566913.0,,TRT,,,,,,,,,FEBIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEBIX,TRT,First Eagle Global Income Builder I,1953281018.0,,130566913.0,,,,,,,,,,,,,
FECAX,XNAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,USD,,,,,,,Fidelity Investment Trust - Fidelity Europe Capital Appreciation Fund,,,,,,FND,,USA,,,,,,,FECAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FECAX,FND,Fidelity Investment Trust - Fidelity Europe Capital Appreciation Fund,USA,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FECGX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,929213795.0,,,Fidelity Small Cap Growth Index Fund,,,,31381756.0,,FND,,,,,,,,,FECGX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FECGX,FND,Fidelity Small Cap Growth Index Fund,929213795.0,,31381756.0,,,,,,,,,,,,,
FECRX,XNAS,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,USD,,,,0.0,,,First Eagle Credit Opportunities Fund,,,,,,FND,,USA,,,,,,,FECRX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FECRX,FND,First Eagle Credit Opportunities Fund,USA,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FECRX,FND,First Eagle Credit Opportunities Fund,0.0,,,,,,,,,,,,,,,
FEDDX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,1177940587.0,,,Fidelity Emerging Markets Discovery Fd,,,,63535091.0,,ETF,,,,,,,,,FEDDX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEDDX,ETF,Fidelity Emerging Markets Discovery Fd,1177940587.0,,63535091.0,,,,,,,,,,,,,
FEGIX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,3680459392.0,,,First Eagle Gold Fund,,,,85156395.0,,FND,,,,,,,,,FEGIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEGIX,FND,First Eagle Gold Fund,3680459392.0,,85156395.0,,,,,,,,,,,,,
FEGOX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,3679933656.0,,,First Eagle Gold Fund Class C,,,,98472937.0,,TRT,,,,,,,,,FEGOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEGOX,TRT,First Eagle Gold Fund Class C,3679933656.0,,98472937.0,,,,,,,,,,,,,
FEGRX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,62142189744.0,,,First Eagle Global Fund Class R6,,,,774550539.0,,TRT,,,,,,,,,FEGRX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEGRX,TRT,First Eagle Global Fund Class R6,62142189744.0,,774550539.0,,,,,,,,,,,,,
FEI,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,Active,,,,,,444600087.0,,,First Trust MLP and Energy Income Fund,,2024-07-01T10:59:00.000+0000,,45228900.0,,TRT,,,,,,,,,FEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEI,TRT,First Trust MLP and Energy Income Fund,444600087.0,2024-07-01T10:59:00.000+0000,45228900.0,FEI,First Trust MLP and Energy Income Fund,Active,,,,,,,,,,
FEIC,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,FEI Co.,,2016-07-03T00:00:00.000+0000,,0.0,,EQS,,,,,,,,,FEIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEIC,EQS,FEI Co.,0.0,2016-07-03T00:00:00.000+0000,0.0,,,,,,,,,,,,,
FELAX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,3589250791.0,,,Fidelity Advisor Semiconductors Fund Class A,,,,36167380.0,,ETF,,,,,,,,,FELAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FELAX,ETF,Fidelity Advisor Semiconductors Fund Class A,3589250791.0,,36167380.0,,,,,,,,,,,,,
FELCX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,3589126472.0,,,Fidelity Advisor Semiconductors Fund Class C,,,,46473216.0,,ETF,,,,,,,,,FELCX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FELCX,ETF,Fidelity Advisor Semiconductors Fund Class C,3589126472.0,,46473216.0,,,,,,,,,,,,,
FELIX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,3589281920.0,,,Fidelity Advisor Semiconductors Fund,,,,33154276.0,,FND,,,,,,,,,FELIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FELIX,FND,Fidelity Advisor Semiconductors Fund,3589281920.0,,33154276.0,,,,,,,,,,,,,
FELTX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,3589356608.0,,,Fidelity Advisor Semiconductors Fund,,,,39065701.0,,FND,,,,,,,,,FELTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FELTX,FND,Fidelity Advisor Semiconductors Fund,3589356608.0,,39065701.0,,,,,,,,,,,,,
FEMACX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,"The First Trust Combined Series 447: Investment Grade Multi-Asset Income Portfolio, Long Term, Series 12",,,,,,TRT,,,,,,,,,FEMACX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMACX,TRT,"The First Trust Combined Series 447: Investment Grade Multi-Asset Income Portfolio, Long Term, Series 12",0.0,,,,,,,,,,,,,,,
FEMKX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,8081172987.0,,,Fidelity Emerging Markets Fund,,,,181273508.0,,FND,,,,,,,,,FEMKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMKX,FND,Fidelity Emerging Markets Fund,8081172987.0,,181273508.0,,,,,,,,,,,,,
FEN,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,311419200.0,,,First Trust Energy Income and Growth Fund,,,,19463700.0,,TRT,,,,,,,,,FEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEN,TRT,First Trust Energy Income and Growth Fund,311419200.0,,19463700.0,,,,,,,,,,,,,
FEO,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,Active,,,,,,47821444.0,,,First Trust/abrdn Emerging Opportunity Fund,,,,4991800.0,,TRT,,,,,,,,,FEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEO,TRT,First Trust/abrdn Emerging Opportunity Fund,47821444.0,,4991800.0,FEO,First Trust-abrdn Emerging Opportunity Fund,Active,,,,,,,,,,
FEOPX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,13684945.0,,,Fidelity Enduring Opportunities Fund,,,,775351.0,,FND,,,,,,,,,FEOPX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEOPX,FND,Fidelity Enduring Opportunities Fund,13684945.0,,775351.0,,,,,,,,,,,,,
FEQIX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,8934295352.0,,,Fidelity Equity Income Fund,,,,109007996.0,,FND,,,,,,,,,FEQIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEQIX,FND,Fidelity Equity Income Fund,8934295352.0,,109007996.0,,,,,,,,,,,,,
FEQTX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,7336770832.0,,,Fidelity Equity Dividend Income Fd,,,,244396097.0,,ETF,,,,,,,,,FEQTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEQTX,ETF,Fidelity Equity Dividend Income Fd,7336770832.0,,244396097.0,,,,,,,,,,,,,
FERCX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,505264093.0,,,Fidelity Advisor Emerging Asia Fund Class C,,,,10158104.0,,ETF,,,,,,,,,FERCX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FERCX,ETF,Fidelity Advisor Emerging Asia Fund Class C,505264093.0,,10158104.0,,,,,,,,,,,,,
FERGX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,5178858425.0,,,Fidelity SAI Emerging Markets Index,,,,316169623.0,,TRT,,,,,,,,,FERGX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FERGX,TRT,Fidelity SAI Emerging Markets Index,5178858425.0,,316169623.0,,,,,,,,,,,,,
FERIX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,505203181.0,,,Fidelity Advisor Emerging Asia Fund,,,,8126157.0,,FND,,,,,,,,,FERIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FERIX,FND,Fidelity Advisor Emerging Asia Fund,505203181.0,,8126157.0,,,,,,,,,,,,,
FESGX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,62139345836.0,,,First Eagle Global Fund Class C,,,,821949019.0,,TRT,,,,,,,,,FESGX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FESGX,TRT,First Eagle Global Fund Class C,62139345836.0,,821949019.0,,,,,,,,,,,,,
FESM,XNAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,USD,,,,,,,Fidelity Covington Trust,,,,,,ETF,US31609A2069,USA,,,,,,,FESM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FESM,ETF,Fidelity Covington Trust,USA,USD,US31609A2069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FESOX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,13796885728.0,,,First Eagle Overseas Fund,,,,492570001.0,,FND,,,,,,,,,FESOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FESOX,FND,First Eagle Overseas Fund,13796885728.0,,492570001.0,,,,,,,,,,,,,
FETKX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,7346546682.0,,,Fidelity Equity Dividend Income Fund Class K,,,,244558811.0,,ETF,,,,,,,,,FETKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FETKX,ETF,Fidelity Equity Dividend Income Fund Class K,7346546682.0,,244558811.0,,,,,,,,,,,,,
FEVIX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,1468178158.0,,,First Eagle U.S. Value Fund,,,,61301802.0,,FND,,,,,,,,,FEVIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEVIX,FND,First Eagle U.S. Value Fund,1468178158.0,,61301802.0,,,,,,,,,,,,,
FEXPX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,1117523830.0,,,Fidelity Export and Multinational Fund,,,,50958679.0,,FND,,,,,,,,,FEXPX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEXPX,FND,Fidelity Export and Multinational Fund,1117523830.0,,50958679.0,,,,,,,,,,,,,
FEYAX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,4949973751.0,,,Fidelity Advisor Asset Manager 85% Fund Class A,,,,167625254.0,,ETF,,,,,,,,,FEYAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEYAX,ETF,Fidelity Advisor Asset Manager 85% Fund Class A,4949973751.0,,167625254.0,,,,,,,,,,,,,
FEYCX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,4938239978.0,,,Fidelity Asset Manager 85% Fund,,,,170991689.0,,FND,,,,,,,,,FEYCX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEYCX,FND,Fidelity Asset Manager 85% Fund,4938239978.0,,170991689.0,,,,,,,,,,,,,
FEYIX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,4951510358.0,,,Fidelity Asset Manager 85% Fund,,,,165879744.0,,FND,,,,,,,,,FEYIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEYIX,FND,Fidelity Asset Manager 85% Fund,4951510358.0,,165879744.0,,,,,,,,,,,,,
FEYTX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,4950070132.0,,,Fidelity Asset Manager 85% Fund,,,,169002053.0,,FND,,,,,,,,,FEYTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEYTX,FND,Fidelity Asset Manager 85% Fund,4950070132.0,,169002053.0,,,,,,,,,,,,,
FFANX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2313149900.0,,,Fidelity Asset Manager 40%,,,,166653451.0,,ETF,,,,,,,,,FFANX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FFANX,ETF,Fidelity Asset Manager 40%,2313149900.0,,166653451.0,,,,,,,,,,,,,
FFBFX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,49056976.0,,,Emerald Finance and Banking Innovation Fund,,,,1605793.0,,FND,,,,,,,,,FFBFX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FFBFX,FND,Emerald Finance and Banking Innovation Fund,49056976.0,,1605793.0,,,,,,,,,,,,,
FFBSX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,420188930.0,,,Fidelity Freedom Blend 2065 Fund,,,,27956682.0,,FND,,,,,,,,,FFBSX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FFBSX,FND,Fidelity Freedom Blend 2065 Fund,420188930.0,,27956682.0,,,,,,,,,,,,,
