standardized_symbol,exchange,_in_t1,_in_t2,_in_t3,_in_t4,_in_t5,_in_t6,_in_t7,_in_t8,_in_t9,confidence_score,primary_listing,name,sic_sector,figi,scalemarketcap,tradable,sic_description,market_capital_2,earnings_announcement,type,symbol,composite_symbol,cik,margin_requirement_long,cusips,share_class_figi,currency,weighted_shares_outstanding,scalerevenue,halt_reason,homepage_url,isin,lot,fama_sector,short_sale_restricted,margin_requirement_short,sic_code,description,industry,sic_industry,status,location,sector,market_capital_1,shortable,easy_to_borrow,etf,country,share_class_shares_outstanding,locale,fama_industry,maintenance_margin_requirement,branding,composite_figi,marginable,shares_outstanding,na_symbol,na_name,na_status,na_lot,na_etf,ny_symbol,ny_status,ny_short_sale_restricted,ny_halt_reason,it_symbol,it_type,it_name,it_currency,it_composite_symbol,it_figi,it_composite_figi,it_share_class_figi,it_primary_listing,ed_symbol,ed_type,ed_name,ed_country,ed_currency,ed_isin,pl_symbol,pl_type,pl_name,pl_locale,pl_status,pl_currency,pl_composite_figi,pl_share_class_figi,pl_share_class_shares_outstanding,pl_cik,pl_sic_code,pl_sic_description,pl_location,pl_market_capital_2,pl_description,pl_homepage_url,pl_branding,pl_weighted_shares_outstanding,sh_symbol,sh_type,sh_name,sh_currency,sh_location,sh_cusips,sh_sic_code,sh_sic_sector,sh_sic_industry,sh_fama_sector,sh_fama_industry,sh_sector,sh_industry,sh_scalemarketcap,sh_scalerevenue,sh_cik,sh_homepage_url,fp_symbol,fp_type,fp_name,fp_market_capital_1,fp_earnings_announcement,fp_shares_outstanding,av_symbol,av_name,av_status,al_symbol,al_name,al_status,al_tradable,al_marginable,al_maintenance_margin_requirement,al_margin_requirement_long,al_margin_requirement_short,al_shortable,al_easy_to_borrow
CARB,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,"Carbonite, Inc. Common Stock",,,,False,,,,,CARB,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CARB,"Carbonite, Inc. Common Stock",inactive,False,False,100.0,100.0,100.0,False,False
CAREX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Domini Sustainable Solutions Fund Investor Shares,,,,,,,,TRT,CAREX,,,,,,,,,,,,,,,,,,,,,,,38404374.0,,,,,,,,,,,,2306569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAREX,TRT,Domini Sustainable Solutions Fund Investor Shares,38404374.0,,2306569.0,,,,,,,,,,,,,
CARMX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Columbia Adaptive Retirement 2030 Fund Institutional 3 Class,,,,,,,,TRT,CARMX,,,,,,,,,,,,,,,,,,,,,,,1533694.0,,,,,,,,,,,,193893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CARMX,TRT,Columbia Adaptive Retirement 2030 Fund Institutional 3 Class,1533694.0,,193893.0,,,,,,,,,,,,,
CARO,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Carolina Financial Corporation Common Stock,,,,False,,,,,CARO,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CARO,Carolina Financial Corporation Common Stock,inactive,False,False,100.0,100.0,100.0,False,False
CAS,XNYS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Simplify Exchange Traded Funds,,,,,,,,ETF,CAS,,,,,,USD,,,,,,,,,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAS,ETF,Simplify Exchange Traded Funds,USA,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CASAX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Columbia Pacific/Asia Fund Class A,,,,,,,,TRT,CASAX,,,,,,,,,,,,,,,,,,,,,,,29154598.0,,,,,,,,,,,,3101553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CASAX,TRT,Columbia Pacific/Asia Fund Class A,29154598.0,,3101553.0,,,,,,,,,,,,,
CASM,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,False,,,,,CASM,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CASM,,inactive,False,False,100.0,100.0,100.0,False,False
CASU,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,"Cascade Acquisition Corp. Units, each consisting of one share of Class A Common Stock and one-half o",,,,False,,,,,CAS.U,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAS.U,"Cascade Acquisition Corp. Units, each consisting of one share of Class A Common Stock and one-half o",inactive,False,False,100.0,100.0,100.0,False,False
CATEX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Adaptive Growth Opportunities Fund Institutional Class,,,,,,,,TRT,CATEX,,,,,,,,,,,,,,,,,,,,,,,149935113.0,,,,,,,,,,,,5806937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CATEX,TRT,Adaptive Growth Opportunities Fund Institutional Class,149935113.0,,5806937.0,,,,,,,,,,,,,
CATM,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Cardtronics plc Class A Ordinary Shares (UK),,,,False,,,,,CATM,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CATM,Cardtronics plc Class A Ordinary Shares (UK),inactive,False,False,100.0,100.0,100.0,False,False
CAUD,XNAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,Collective Audience Inc.,,,,,,,,EQS,CAUD,,,,,,USD,,,,,US1939391058,,,,,,,,,Active,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAUD,EQS,Collective Audience Inc.,USA,USD,US1939391058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAUD,Collective Audience Inc,Active,,,,,,,,,,
CAVM,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,"Cavium, Inc.",,,,False,,,2018-03-31T00:00:00.000+0000,EQS,CAVM,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,0.0,False,False,,,,,,100.0,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAVM,EQS,"Cavium, Inc.",0.0,2018-03-31T00:00:00.000+0000,0.0,,,,CAVM,,inactive,False,False,100.0,100.0,100.0,False,False
CBAH,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,"CBRE Acquisition Holdings, Inc.",,,,,,,2021-11-16T05:00:00.000+0000,EQS,CBAH,,,,,,,,,,,,,,,,,,,,,,,1708218000.0,,,,,,,,,,,,158904000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBAH,EQS,"CBRE Acquisition Holdings, Inc.",1708218000.0,2021-11-16T05:00:00.000+0000,158904000.0,,,,,,,,,,,,,
CBAHU,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,"CBRE Acquisition Holdings, Inc. SAIL securities, each consisting of one share of Class A common stoc",,,,False,,,,,CBAH.U,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBAH.U,"CBRE Acquisition Holdings, Inc. SAIL securities, each consisting of one share of Class A common stoc",inactive,False,False,100.0,100.0,100.0,False,False
CBAIX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Calvert Balanced Fund,,,,,,,,FND,CBAIX,,,,,,,,,,,,,,,,,,,,,,,1430844272.0,,,,,,,,,,,,29459425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBAIX,FND,Calvert Balanced Fund,1430844272.0,,29459425.0,,,,,,,,,,,,,
CBALX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Columbia Balanced Fund,,,,,,,,FND,CBALX,,,,,,,,,,,,,,,,,,,,,,,10056831676.0,,,,,,,,,,,,180780724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBALX,FND,Columbia Balanced Fund,10056831676.0,,180780724.0,,,,,,,,,,,,,
CBAN,XNAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,Colony Bankcorp Inc.,,,,,,,,EQS,CBAN,,,,,,USD,,,,,US19623P1012,,,,,,,,,Active,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CBAN,EQS,Colony Bankcorp Inc.,USA,USD,US19623P1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBAN,Colony Bankcorp Inc,Active,,,,,,,,,,
CBB,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,Cincinnati Bell Inc.,,,,False,,,2021-07-29T04:00:00.000+0000,EQS,CBB,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,0.0,False,False,,,,,,100.0,,,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBB,EQS,Cincinnati Bell Inc.,0.0,2021-07-29T04:00:00.000+0000,0.0,,,,CBB,Cincinnati Bell Inc.,inactive,False,False,100.0,100.0,100.0,False,False
CBBPRB,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Cincinnati Bell Inc. DEP SHS,,,,False,,,,,CBB.PRB,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBB.PRB,Cincinnati Bell Inc. DEP SHS,inactive,False,False,100.0,100.0,100.0,False,False
CBD,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Companhia Brasileira de Distribuição,,,,,,,2024-05-02T04:00:00.000+0000,EQS,CBD,,,,,,,,,,,,,,,,,,,,,,,218056679.0,,,,,,,,,,,,490015008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBD,EQS,Companhia Brasileira de Distribuição,218056679.0,2024-05-02T04:00:00.000+0000,490015008.0,,,,,,,,,,,,,
CBDRX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Columbia Balanced Fund,,,,,,,,FND,CBDRX,,,,,,,,,,,,,,,,,,,,,,,9831350275.0,,,,,,,,,,,,177397154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBDRX,FND,Columbia Balanced Fund,9831350275.0,,177397154.0,,,,,,,,,,,,,
CBDWI,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Companhia Brasileira de Distribuicao American Depositary Shares (Each representing one Common Share),,,,False,,,,,CBD.WI,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBD.WI,Companhia Brasileira de Distribuicao American Depositary Shares (Each representing one Common Share),inactive,False,False,100.0,100.0,100.0,False,False
CBDYX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Columbia Balanced Fund Institutional 3 Class,,,,,,,,TRT,CBDYX,,,,,,,,,,,,,,,,,,,,,,,10056323650.0,,,,,,,,,,,,178240405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBDYX,TRT,Columbia Balanced Fund Institutional 3 Class,10056323650.0,,178240405.0,,,,,,,,,,,,,
CBECX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Allspring C&B Large Cap Value Fund,,,,,,,,FND,CBECX,,,,,,,,,,,,,,,,,,,,,,,156311967.0,,,,,,,,,,,,14288114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBECX,FND,Allspring C&B Large Cap Value Fund,156311967.0,,14288114.0,,,,,,,,,,,,,
CBFVX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,JPMorgan Corporate Bond Fund,,,,,,,,FND,CBFVX,,,,,,,,,,,,,,,,,,,,,,,365899840.0,,,,,,,,,,,,43148566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBFVX,FND,JPMorgan Corporate Bond Fund,365899840.0,,43148566.0,,,,,,,,,,,,,
CBH,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,Virtus Convertible & Income 2024 Target Term Fund,,,,,,,2025-06-03T19:00:00.000+0000,FND,CBH,,,,,,,,,,,,,,,,,,,,Active,,,167751166.0,,,,,,,,,,,,18263600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBH,FND,Virtus Convertible & Income 2024 Target Term Fund,167751166.0,2025-06-03T19:00:00.000+0000,18263600.0,CBH,Virtus Convertible & Income 2024 Target Term Fund,Active,,,,,,,,,,
CBHAX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Victory Market Neutral Income Fund - Class A,,,,,,,,TRT,CBHAX,,,,,,,,,,,,,,,,,,,,,,,2645301194.0,,,,,,,,,,,,307235911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBHAX,TRT,Victory Market Neutral Income Fund - Class A,2645301194.0,,307235911.0,,,,,,,,,,,,,
CBI,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Chicago Bridge & Iron Co. N.V. ADR,,,,,,,2018-03-31T00:00:00.000+0000,TRT,CBI,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBI,TRT,Chicago Bridge & Iron Co. N.V. ADR,0.0,2018-03-31T00:00:00.000+0000,0.0,,,,,,,,,,,,,
CBLAX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Columbia Balanced Fund Class A,,,,,,,,TRT,CBLAX,,,,,,,,,,,,,,,,,,,,,,,10056740587.0,,,,,,,,,,,,180325275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBLAX,TRT,Columbia Balanced Fund Class A,10056740587.0,,180325275.0,,,,,,,,,,,,,
CBLK,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,False,,,,,CBLK,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBLK,,inactive,False,False,100.0,100.0,100.0,False,False
CBLLX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Wells Fargo C&B Large Cap Value Fund - Class Admin,,,,,,,,TRT,CBLLX,,,,,,,,,,,,,,,,,,,,,,,155597558.0,,,,,,,,,,,,13721125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBLLX,TRT,Wells Fargo C&B Large Cap Value Fund - Class Admin,155597558.0,,13721125.0,,,,,,,,,,,,,
CBLSX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Allspring C&B Large Cap Value Fund,,,,,,,,FND,CBLSX,,,,,,,,,,,,,,,,,,,,,,,156145920.0,,,,,,,,,,,,13709036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBLSX,FND,Allspring C&B Large Cap Value Fund,156145920.0,,13709036.0,,,,,,,,,,,,,
CBM,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Cambrex Corporation,,,,False,,,,,CBM,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBM,Cambrex Corporation,inactive,False,False,100.0,100.0,100.0,False,False
CBMAX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Allspring C&B Mid Cap Value Fund Class A,,,,,,,,TRT,CBMAX,,,,,,,,,,,,,,,,,,,,,,,201301679.0,,,,,,,,,,,,6689986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBMAX,TRT,Allspring C&B Mid Cap Value Fund Class A,201301679.0,,6689986.0,,,,,,,,,,,,,
CBMG,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,"Cellular Biomedicine Group, Inc. Common Stock",,,,False,,,,,CBMG,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBMG,"Cellular Biomedicine Group, Inc. Common Stock",inactive,False,False,100.0,100.0,100.0,False,False
CBMIX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Allspring C&B Mid Cap Value Fund Admin Cl,,,,,,,,TRT,CBMIX,,,,,,,,,,,,,,,,,,,,,,,201301679.0,,,,,,,,,,,,6542141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBMIX,TRT,Allspring C&B Mid Cap Value Fund Admin Cl,201301679.0,,6542141.0,,,,,,,,,,,,,
CBMSX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Allspring C&B Mid Cap Value Fund,,,,,,,,FND,CBMSX,,,,,,,,,,,,,,,,,,,,,,,201301655.0,,,,,,,,,,,,6580636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBMSX,FND,Allspring C&B Mid Cap Value Fund,201301655.0,,6580636.0,,,,,,,,,,,,,
CBMX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,CombiMatrix Corporation,,,,,,,2017-09-30T00:00:00.000+0000,EQS,CBMX,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBMX,EQS,CombiMatrix Corporation,0.0,2017-09-30T00:00:00.000+0000,0.0,,,,,,,,,,,,,
CBPO,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,"China Biologic Products Holdings, Inc. Ordinary Shares",,,,False,,,,,CBPO,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBPO,"China Biologic Products Holdings, Inc. Ordinary Shares",inactive,False,False,100.0,100.0,100.0,False,False
CBPX,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,"CONTINENTAL BUILDING PRODUCTS, INC.",,,,False,,,,,CBPX,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBPX,"CONTINENTAL BUILDING PRODUCTS, INC.",inactive,False,False,100.0,100.0,100.0,False,False
CBSA,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,CBS Corporation Class A,,,,False,,,,,CBS.A,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBS.A,CBS Corporation Class A,inactive,False,False,100.0,100.0,100.0,False,False
CBSHP,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,"Commerce Bancshares, Inc. Depositary Shares, each representing a 1/1000th interest of 6.00% Series B Non-Cumulative Perpetual Preferred Stock",,,,False,,,,,CBSHP,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBSHP,"Commerce Bancshares, Inc. Depositary Shares, each representing a 1/1000th interest of 6.00% Series B Non-Cumulative Perpetual Preferred Stock",inactive,False,False,100.0,100.0,100.0,False,False
CBTAX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Six Circles Tax Aware Bond,,,,,,,,TRT,CBTAX,,,,,,,,,,,,,,,,,,,,,,,12925233149.0,,,,,,,,,,,,1347782393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBTAX,TRT,Six Circles Tax Aware Bond,12925233149.0,,1347782393.0,,,,,,,,,,,,,
CCAC,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,CITIC Capital Acquisition Corp.,,,,,,,,EQS,CCAC,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCAC,EQS,CITIC Capital Acquisition Corp.,0.0,,0.0,,,,,,,,,,,,,
CCACU,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,"CITIC Capital Acquisition Corp. Units, each consisting of one Class A ordinary share, $0.0001 par va",,,,False,,,,,CCAC.U,,,100.0,,,,,,,,,,,,100.0,,,,,inactive,,,,False,False,,,,,,100.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCAC.U,"CITIC Capital Acquisition Corp. Units, each consisting of one Class A ordinary share, $0.0001 par va",inactive,False,False,100.0,100.0,100.0,False,False
CCACUN,XNYS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,CITIC Capital Acquisition Corp.,,,,,,,,EQS,CCAC-UN,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCAC-UN,EQS,CITIC Capital Acquisition Corp.,0.0,,0.0,,,,,,,,,,,,,
CCAFX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Calvert Mid-Cap Fund Class A,,,,,,,,TRT,CCAFX,,,,,,,,,,,,,,,,,,,,,,,211507307.0,,,,,,,,,,,,5468131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCAFX,TRT,Calvert Mid-Cap Fund Class A,211507307.0,,5468131.0,,,,,,,,,,,,,
CCAIU,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cascadia Acquisition Corp - Units (1 Ord Class A & 1/2 War),,,,,,,,,CCAIU,,,,,,,,,,,,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCAIU,Cascadia Acquisition Corp - Units (1 Ord Class A & 1/2 War),Active,,,,,,,,,,
CCALX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Conestoga Small Cap,,,,,,,,TRT,CCALX,,,,,,,,,,,,,,,,,,,,,,,3563213957.0,,,,,,,,,,,,47931315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCALX,TRT,Conestoga Small Cap,3563213957.0,,47931315.0,,,,,,,,,,,,,
CCASX,XNAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Conestoga Small Cap Fund Investors Class,,,,,,,,TRT,CCASX,,,,,,,,,,,,,,,,,,,,,,,3563386871.0,,,,,,,,,,,,49156944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCASX,TRT,Conestoga Small Cap Fund Investors Class,3563386871.0,,49156944.0,,,,,,,,,,,,,
CCCM,XNAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,Columbus Circle Capital Corp I Class A Ordinary Shares,,,,,,,,EQS,CCCM,,,,,,USD,,,,,,,,,,,,,,Active,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCM,EQS,Columbus Circle Capital Corp I Class A Ordinary Shares,USA,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCM,Columbus Circle Capital Corp I,Active,,,,,,,,,,
